SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
1287,Ethereum,ETH,2019-02-14 23:59:59,124.451988643,121.334889287,122.416986985,121.390203726,3331701627.67488,12729213674.5428
1288,Ethereum,ETH,2019-02-15 23:59:59,123.660125722,121.371914683,121.45369483,122.100387372,3021741614.85686,12805280765.9495
1289,Ethereum,ETH,2019-02-16 23:59:59,124.134810936,122.295306012,122.396455412,123.260213055,2905833287.20649,12928550183.5014
1290,Ethereum,ETH,2019-02-17 23:59:59,134.460098625,123.09160992,123.182083354,133.59888295,4236081129.53632,14014695489.541
1291,Ethereum,ETH,2019-02-18 23:59:59,147.68658778,133.00194042,133.03254869,146.09837101,5387525773.05924,15327852479.1827
1292,Ethereum,ETH,2019-02-19 23:59:59,149.929977739,145.12846693,146.398819478,145.346183571,5310842625.38968,15250901018.9975
1293,Ethereum,ETH,2019-02-20 23:59:59,149.554343958,142.502126618,145.172723184,149.554343958,4500094964.91509,15694462392.6945
1294,Ethereum,ETH,2019-02-21 23:59:59,149.352326643,144.563818019,149.352326643,146.130844289,3995766856.26049,15337145737.9771
1295,Ethereum,ETH,2019-02-22 23:59:59,149.268616878,145.206540951,146.07325688,149.092454265,3731099283.6047,15649961167.0137
1296,Ethereum,ETH,2019-02-23 23:59:59,159.125870299,147.331060175,148.676621979,158.79542978,4519468458.34914,16670632412.0171
1297,Ethereum,ETH,2019-02-24 23:59:59,165.549627498,135.852653564,158.902409425,135.852653564,5957715043.40938,14263873720.9089
1298,Ethereum,ETH,2019-02-25 23:59:59,142.525569179,135.483837037,135.499726931,139.822855499,4914392068.27844,14682597925.6233
1299,Ethereum,ETH,2019-02-26 23:59:59,139.976439288,136.579610916,139.646094554,138.08968196,3791292838.93027,14502464167.2811
1300,Ethereum,ETH,2019-02-27 23:59:59,141.336229867,131.602922222,138.029574485,136.125954509,4469776860.4795,14298070643.689
1301,Ethereum,ETH,2019-02-28 23:59:59,138.84713316,135.65759412,136.283079925,136.746252009,4535438953.16901,14365118212.5715
1302,Ethereum,ETH,2019-03-01 23:59:59,138.995272525,136.434789591,136.836239742,136.443622783,3756124823.74867,14335957424.6309
1303,Ethereum,ETH,2019-03-02 23:59:59,137.184803968,132.436381643,136.350082226,134.206955299,3747176425.1681,14103698391.8469
1304,Ethereum,ETH,2019-03-03 23:59:59,135.849285216,131.328863606,134.78612266,132.249417118,3454374052.60127,13900679027.0155
1305,Ethereum,ETH,2019-03-04 23:59:59,132.729134677,125.402704805,132.157875583,127.774121264,4008171341.12555,13432896658.5529
1306,Ethereum,ETH,2019-03-05 23:59:59,138.229973173,126.7352958,127.792953672,137.822384799,4764849990.07391,14492117351.504
1307,Ethereum,ETH,2019-03-06 23:59:59,139.968818612,136.145922155,137.958743981,138.789354083,4589054218.51604,14590867639.43
1308,Ethereum,ETH,2019-03-07 23:59:59,140.857880882,137.273137566,138.942376525,138.03450239,4339206292.24042,14513398953.9832
1309,Ethereum,ETH,2019-03-08 23:59:59,139.499095586,133.557697889,138.311360652,135.127074998,4678816793.98117,14209542040.9116
1310,Ethereum,ETH,2019-03-09 23:59:59,139.119409871,134.677118919,134.887551913,137.965335551,5011918715.08005,14509873018.1563
1311,Ethereum,ETH,2019-03-10 23:59:59,138.270304947,135.685688913,138.180498896,136.758683137,4578438499.34842,14384860875.6693
1312,Ethereum,ETH,2019-03-11 23:59:59,137.353414724,133.102802887,136.849534965,133.83403156,4689807418.78957,14079044647.9084
1313,Ethereum,ETH,2019-03-12 23:59:59,135.273465954,130.94414973,134.012840654,134.442888733,4709987999.70223,14144929391.8688
1314,Ethereum,ETH,2019-03-13 23:59:59,134.611777916,132.719721544,134.611777916,133.263076226,4265162099.26643,14022610219.167
1315,Ethereum,ETH,2019-03-14 23:59:59,135.180852754,132.750069281,133.203901165,133.711599756,4476532147.20753,14071628063.688
1316,Ethereum,ETH,2019-03-15 23:59:59,138.395137565,133.567152422,133.567152422,137.691783786,4506861856.05093,14492364550.8005
1317,Ethereum,ETH,2019-03-16 23:59:59,144.558441933,137.911959856,137.911959856,142.398175801,4839003568.64601,14989691491.1744
1318,Ethereum,ETH,2019-03-17 23:59:59,142.371912999,139.323511499,142.238291588,140.000549501,3827157729.13993,14739201597.3685
1319,Ethereum,ETH,2019-03-18 23:59:59,142.267216974,138.841560382,140.104859119,139.374600609,4551739878.97621,14675181093.7188
1320,Ethereum,ETH,2019-03-19 23:59:59,140.989055016,139.143017913,139.254013689,140.519199188,4251488128.7907,14797612388.9313
1321,Ethereum,ETH,2019-03-20 23:59:59,140.945571902,138.307030059,140.484710404,140.68636173,4664134462.09447,14817151374.5775
1322,Ethereum,ETH,2019-03-21 23:59:59,141.003232324,135.855428692,140.47848688,136.636060704,5087247796.46123,14392427839.4474
1323,Ethereum,ETH,2019-03-22 23:59:59,138.794298275,136.228609854,136.562262353,137.181435033,4490899265.96087,14451740115.1843
1324,Ethereum,ETH,2019-03-23 23:59:59,139.385391762,136.912024425,137.039873499,138.239874551,4436568613.44862,14565143357.4364
1325,Ethereum,ETH,2019-03-24 23:59:59,138.375607693,136.313755574,138.315351714,136.986925231,4266845458.4157,14434995336.8381
1326,Ethereum,ETH,2019-03-25 23:59:59,137.695343235,133.490157539,137.081359047,135.031027518,4480516752.84725,14230733149.2556
1327,Ethereum,ETH,2019-03-26 23:59:59,135.460352857,133.757344445,135.0543259,135.460352857,4499271678.91667,14277816265.9858
1328,Ethereum,ETH,2019-03-27 23:59:59,141.075474613,135.341664155,135.454367401,140.988157542,5228240092.736,14862394450.5514
1329,Ethereum,ETH,2019-03-28 23:59:59,141.007939725,138.425164637,141.005847151,139.416477555,4163212475.10984,14698609598.6812
1330,Ethereum,ETH,2019-03-29 23:59:59,142.549232658,138.045107801,139.343207052,142.497417117,5125602702.26858,15025361636.5721
1331,Ethereum,ETH,2019-03-30 23:59:59,149.613229156,141.031743756,142.359143736,142.092680619,5144662126.50528,14984615423.234
1332,Ethereum,ETH,2019-03-31 23:59:59,142.189206366,140.697377858,142.139220518,141.514094106,4249050197.36787,14925533136.91
1333,Ethereum,ETH,2019-04-01 23:59:59,142.733996377,140.737559069,141.46548345,141.830324349,4611999536.45497,14960828860.9104
1334,Ethereum,ETH,2019-04-02 23:59:59,165.226827203,141.636455251,141.839521388,163.961741819,9826645698.14636,17297572364.584
1335,Ethereum,ETH,2019-04-03 23:59:59,178.322057328,157.322144075,164.008634378,161.458801333,10622456246.115,17035703563.9328
1336,Ethereum,ETH,2019-04-04 23:59:59,164.929213232,155.241110651,161.431760954,158.052537823,7953123528.50467,16678477300.0608
1337,Ethereum,ETH,2019-04-05 23:59:59,167.220383976,157.443949117,158.020007672,165.514845948,7531316908.10833,17468192986.1115
1338,Ethereum,ETH,2019-04-06 23:59:59,172.515769517,161.799464791,165.511239539,165.947208019,7167016220.87578,17516082777.7057
1339,Ethereum,ETH,2019-04-07 23:59:59,175.2131711,164.932095966,165.977241502,174.531647379,7596176019.72531,18424576820.4212
1340,Ethereum,ETH,2019-04-08 23:59:59,184.377848837,174.160989445,174.449669098,180.258815391,9304964609.75499,19031640376.2705
1341,Ethereum,ETH,2019-04-09 23:59:59,180.254232064,175.091756329,180.222129093,176.114574527,7632529577.80956,18596496042.2413
1342,Ethereum,ETH,2019-04-10 23:59:59,183.13427354,175.230372034,176.067842046,177.337476528,7856924878.73956,18728058766.8129
1343,Ethereum,ETH,2019-04-11 23:59:59,177.487485238,162.320611488,177.342765317,165.49701739,7859383417.27419,17479876008.06
1344,Ethereum,ETH,2019-04-12 23:59:59,166.127522092,161.029740134,165.335212304,164.736323365,6237185309.34415,17401765647.0635
1345,Ethereum,ETH,2019-04-13 23:59:59,166.362425577,163.011851264,164.622854706,164.513349875,4959301561.23454,17380468168.9383
