SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
2074,Litecoin,LTC,2019-01-01 23:59:59,32.0975817393,30.2642800118,30.4583932884,31.9799304433,379429124.113786,1913387273.89145
2075,Litecoin,LTC,2019-01-02 23:59:59,33.7933240273,31.7659737801,32.0212289635,33.4336823045,414331917.881844,2000859669.00456
2076,Litecoin,LTC,2019-01-03 23:59:59,33.4207039648,31.5924795829,33.3535738942,32.0266994981,345068248.590976,1917129494.40832
2077,Litecoin,LTC,2019-01-04 23:59:59,33.023349671,31.4375584148,32.0165254828,32.4041682153,391010579.3498,1940204514.80649
2078,Litecoin,LTC,2019-01-05 23:59:59,36.1434413069,32.3447951831,32.3455471018,34.9368661092,640607603.355792,2092365506.31532
2079,Litecoin,LTC,2019-01-06 23:59:59,39.959140227,34.7840598315,34.8472191425,39.298854416,809493170.154509,2354185201.46198
2080,Litecoin,LTC,2019-01-07 23:59:59,39.6475600553,37.6137425411,39.279749317,37.8062757103,586891612.61358,2265284885.72705
2081,Litecoin,LTC,2019-01-08 23:59:59,40.9506571153,37.9189919415,37.9189919415,39.479717329,643946958.974812,2366141318.87744
2082,Litecoin,LTC,2019-01-09 23:59:59,40.2786144035,38.9027262194,39.4464530749,38.9855342907,504601882.518513,2337068756.41465
2083,Litecoin,LTC,2019-01-10 23:59:59,39.524034219,33.0317489556,38.9871372629,33.8660078714,701124436.918687,2030671877.95968
2084,Litecoin,LTC,2019-01-11 23:59:59,34.0987300005,32.0460450478,33.6834752631,32.3276289459,628980636.702869,1938944919.48045
2085,Litecoin,LTC,2019-01-12 23:59:59,32.9389943348,32.0305063081,32.4562060974,32.3844279741,491524393.259194,1942860853.89598
2086,Litecoin,LTC,2019-01-13 23:59:59,33.1385640597,30.1277126618,32.3958230555,30.3328965099,564244096.209336,1820214943.63745
2087,Litecoin,LTC,2019-01-14 23:59:59,32.7339473224,30.3101520391,30.3780966226,32.3582415857,593098937.785578,1942198293.84778
2088,Litecoin,LTC,2019-01-15 23:59:59,32.7069481627,31.0799273076,32.3842061511,31.5070693419,527294087.710338,1891520613.29553
2089,Litecoin,LTC,2019-01-16 23:59:59,32.2463922062,31.2680586048,31.4385891411,31.8234165423,539347965.609445,1910976280.56617
2090,Litecoin,LTC,2019-01-17 23:59:59,31.9468863924,30.6761481592,31.8501116082,31.8886501325,609389196.550093,1915371846.65269
2091,Litecoin,LTC,2019-01-18 23:59:59,31.9406032044,30.9555714176,31.9134508042,31.3114866825,566482194.175347,1881176120.61099
2092,Litecoin,LTC,2019-01-19 23:59:59,33.1123583034,31.3684266697,31.4802099112,32.5507250949,585789956.569941,1956101651.33911
2093,Litecoin,LTC,2019-01-20 23:59:59,33.3541454075,30.9354971004,32.4900431314,31.1764074868,584024740.855502,1873953844.25753
2094,Litecoin,LTC,2019-01-21 23:59:59,31.3891838715,30.9566659794,31.1886558067,31.2128698331,531048792.32404,1876573922.34769
2095,Litecoin,LTC,2019-01-22 23:59:59,32.0197727702,30.3246738415,31.2133038999,31.6844261788,589374366.572987,1905392084.0115
2096,Litecoin,LTC,2019-01-23 23:59:59,32.386165747,31.558425947,31.669024004,32.0019575094,613521887.662678,1924964952.01551
2097,Litecoin,LTC,2019-01-24 23:59:59,33.042126861,31.427627467,32.0429706454,32.7761089477,614405337.576673,1971999181.9773
2098,Litecoin,LTC,2019-01-25 23:59:59,33.2095937542,32.2733367384,32.8204345521,32.9818122375,661476019.589631,1984872675.53681
2099,Litecoin,LTC,2019-01-26 23:59:59,33.9500109699,32.8666258082,32.9679600268,33.1505255425,694481467.011091,1995530698.1976
2100,Litecoin,LTC,2019-01-27 23:59:59,33.3457495762,32.0805025498,33.0819621715,32.5928362344,678149673.481023,1962484749.30007
2101,Litecoin,LTC,2019-01-28 23:59:59,32.7167469281,30.5231113933,32.5171236683,31.1992583995,812860294.363104,1878928920.96607
2102,Litecoin,LTC,2019-01-29 23:59:59,31.4575351282,30.4372493927,31.2355439877,31.0971112509,707842399.905784,1873246049.86135
2103,Litecoin,LTC,2019-01-30 23:59:59,32.0893745924,30.8635165357,31.0665585744,31.930953992,694822147.737403,1923945741.88619
2104,Litecoin,LTC,2019-01-31 23:59:59,32.4372965172,31.3954598557,31.8908562478,31.6521749716,654137406.15627,1907587556.44407
2105,Litecoin,LTC,2019-02-01 23:59:59,33.4494434642,31.1271358529,31.7195222293,32.8270790163,825977655.561923,1978856938.98779
2106,Litecoin,LTC,2019-02-02 23:59:59,34.5571678506,32.7280937751,32.8179812378,34.394830048,829064166.229799,2073872814.26187
2107,Litecoin,LTC,2019-02-03 23:59:59,34.5684474192,33.1176768134,34.4312110307,33.43925425,820461890.930779,2016740847.83787
2108,Litecoin,LTC,2019-02-04 23:59:59,34.428387575,33.4643582692,33.4643582692,34.1086281456,740036503.918185,2057598929.68642
2109,Litecoin,LTC,2019-02-05 23:59:59,34.3883954017,33.7777398596,34.0091642422,34.2566462801,708712283.694799,2067028132.47138
2110,Litecoin,LTC,2019-02-06 23:59:59,34.3473048796,32.543477391,34.3473048796,32.9329880978,748545365.545718,1987640111.18115
2111,Litecoin,LTC,2019-02-07 23:59:59,33.5925779203,32.878470563,32.9053972194,33.2224178398,652002936.151053,2005595915.20041
2112,Litecoin,LTC,2019-02-08 23:59:59,43.9034700778,33.0055742423,33.2352695397,43.4647202884,1721691113.41242,2624516069.31202
2113,Litecoin,LTC,2019-02-09 23:59:59,45.8647462078,42.2685987596,43.0218666836,44.7902822885,1509978242.90106,2705200908.76457
2114,Litecoin,LTC,2019-02-10 23:59:59,47.0940703226,42.9038151606,44.7636346908,46.827406006,1420578822.97472,2828937241.04575
2115,Litecoin,LTC,2019-02-11 23:59:59,46.8818317249,42.3973405324,46.8818317249,43.1825392976,1229169301.64429,2609389133.24458
2116,Litecoin,LTC,2019-02-12 23:59:59,44.1432907411,42.5431784926,43.1688716085,43.9286406556,1098569293.92675,2655115120.68424
2117,Litecoin,LTC,2019-02-13 23:59:59,44.5100521328,41.4168057229,43.8333389475,41.9976438237,1087815590.0559,2539018994.97886
2118,Litecoin,LTC,2019-02-14 23:59:59,42.5533559268,41.2670559193,41.8754945503,41.6405491771,997741394.160057,2518031065.68035
2119,Litecoin,LTC,2019-02-15 23:59:59,43.6757932217,41.619716611,41.6432773071,42.6996698317,1043820660.60179,2582708734.96645
2120,Litecoin,LTC,2019-02-16 23:59:59,44.1835793597,42.567695978,42.7597669883,43.5947622788,1017844635.33953,2637500545.91456
2121,Litecoin,LTC,2019-02-17 23:59:59,44.6495751777,42.9113418809,43.3962585229,43.9283692238,1089205821.53115,2658324155.43584
2122,Litecoin,LTC,2019-02-18 23:59:59,49.2195794242,43.842008988,43.8819504291,48.0431761347,1462180271.23398,2908055842.72856
2123,Litecoin,LTC,2019-02-19 23:59:59,49.1831831113,47.2688309585,48.136169796,47.8646781646,1417050580.37076,2897971715.12025
2124,Litecoin,LTC,2019-02-20 23:59:59,52.1583904097,47.4109332692,47.8208955603,51.7859643752,1582934317.71914,3136141807.5281
2125,Litecoin,LTC,2019-02-21 23:59:59,51.8353220579,48.6816612052,51.8353220579,49.151597729,1259734341.3082,2977341432.45618
