"sno","name","symbol","date","high","low","open","close","volume","marketcap"
1870,"Ethereum","ETH","2020-09-19","$387.08","$378.72","$384.04","$385.54",11049507683.5861,43440360814.8873
1871,"Ethereum","ETH","2020-09-20","$385.60","$367.09","$385.60","$371.05",12292195784.1144,41812641074.3416
1872,"Ethereum","ETH","2020-09-21","$375.74","$336.07","$371.40","$341.79",17398267133.3014,38519366614.9833
1873,"Ethereum","ETH","2020-09-22","$346.60","$336.86","$341.72","$344.50",12732578043.008,38830213877.7743
1874,"Ethereum","ETH","2020-09-23","$344.67","$318.97","$344.59","$321.12",12899346599.434765,36196531454.27133
1875,"Ethereum","ETH","2020-09-24","$351.46","$318.55","$320.99","$349.36",15714304469.551537,39384347821.51636
1876,"Ethereum","ETH","2020-09-25","$357.77","$339.02","$349.41","$352.18",14381086966.402643,39707914545.58389
1877,"Ethereum","ETH","2020-09-26","$355.85","$348.11","$352.35","$355.49",13049148578.633314,40085290850.31678
1878,"Ethereum","ETH","2020-09-27","$361.98","$349.83","$354.96","$357.44",13598126926.217398,40309981003.8054
1879,"Ethereum","ETH","2020-09-28","$366.43","$354.55","$357.93","$355.16",14258455166.170256,40057637361.28107
1880,"Ethereum","ETH","2020-09-29","$360.35","$352.15","$354.36","$359.76",11600013236.401506,40581050364.06368
1881,"Ethereum","ETH","2020-09-30","$361.18","$353.33","$360.04","$359.94",11818610609.911312,40606130497.96264
1882,"Ethereum","ETH","2020-10-01","$369.26","$346.48","$360.31","$353.21",14679481910.903145,39851388059.37965
1883,"Ethereum","ETH","2020-10-02","$354.12","$336.47","$352.95","$346.24",14215390462.624027,39069960289.619
1885,"Ethereum","ETH","2020-10-04","$354.05","$345.13","$346.60","$352.58",10696959019.87096,39794771395.67335
1886,"Ethereum","ETH","2020-10-05","$355.21","$349.68","$352.74","$353.96",11809507621.821072,39954971652.353264
1887,"Ethereum","ETH","2020-10-06","$354.99","$338.00","$353.96","$340.82",12830796111.973305,38476195645.38716
1888,"Ethereum","ETH","2020-10-07","$342.45","$334.55","$340.94","$341.81",11929918060.017431,38592810957.35199
1889,"Ethereum","ETH","2020-10-08","$352.21","$335.65","$342.04","$350.77",13461017711.458864,39608808456.55196
1890,"Ethereum","ETH","2020-10-09","$368.31","$348.21","$351.11","$365.59",13043501762.905722,41287658659.50327
1891,"Ethereum","ETH","2020-10-10","$378.27","$365.35","$365.40","$370.97",13618484323.701302,41899893524.12289
1892,"Ethereum","ETH","2020-10-11","$377.25","$369.83","$370.93","$375.14",12584512532.997314,42376475414.90144
1893,"Ethereum","ETH","2020-10-12","$395.12","$366.64","$374.80","$387.73",15867455423.689083,43805601681.190834
1894,"Ethereum","ETH","2020-10-13","$387.38","$375.58","$387.14","$381.19",14226744837.67406,43072303017.794106
1895,"Ethereum","ETH","2020-10-14","$387.30","$374.18","$381.97","$379.48",13918846566.589346,42884585295.289
1896,"Ethereum","ETH","2020-10-15","$381.21","$371.35","$379.19","$377.44",14964182545.498398,42659015495.38777
1897,"Ethereum","ETH","2020-10-16","$380.02","$362.60","$377.87","$366.23",14670784817.427193,41396681082.8815
1898,"Ethereum","ETH","2020-10-17","$369.77","$364.49","$366.02","$368.86",10951115359.491545,41698592885.62688
1899,"Ethereum","ETH","2020-10-18","$378.60","$368.13","$368.73","$378.21",11047103109.419369,42761561163.7144
1900,"Ethereum","ETH","2020-10-19","$383.32","$373.70","$378.47","$379.94",12811242091.78954,42961460205.991325
1901,"Ethereum","ETH","2020-10-20","$380.76","$367.60","$379.72","$369.14",13741586581.762468,41745418861.36119
1902,"Ethereum","ETH","2020-10-21","$400.63","$368.73","$369.06","$392.19",20241324322.324265,44354670581.87589
1903,"Ethereum","ETH","2020-10-22","$420.14","$391.28","$391.49","$413.77",15772846484.71008,46795599920.85632
1904,"Ethereum","ETH","2020-10-23","$418.96","$403.08","$414.05","$409.77",14256222051.84666,46356841439.75874
1905,"Ethereum","ETH","2020-10-24","$416.60","$407.85","$409.77","$412.46",12201739193.972786,46666915712.11682
1906,"Ethereum","ETH","2020-10-25","$417.16","$405.35","$412.46","$406.22",10890207469.017435,45966378924.70519
